"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
CN31SB3HGV05KD,G-40,G,HURSEY,HP,"OFFICEJET PRO 8600",REMOVE,
CNGS499241,,,,HP,"LASERJET COLOR 2015",REMOVE,
CNDG105680,,,,HP,"LASERJET COLOR M401",REMOVE,
CNHC71Y09K,G-7,G,SLOWEY,HP,"COLOR LASERJET 2600N",REMOVE,
CNBJN38002,G-15,G,WRIGHT,HP,"LASERJET P2015DN",REMOVE,
VNBCB49193,G-6,G,BROWN,HP,"LASERJET P3015",REPURPOSE,
JPLLC02795,G-80,G,B-1,HP,"COLOR LASERJET 4700",REPURPOSE,
CNB9K51280,G-68,G,MEYER,HP,"LASERJET P2035",REPURPOSE,
CNBRK24189,G-59,G,REICHENBACH,HP,"COLOR LASERJET 3500",REMOVE,
CNGSB38481,G-62,G,DIETER,HP,"COLOR LASERJET CP2025N",REMOVE,
MY835CS1R004Q9,G-8,G,LIPOSHACK,HP,"DESKJET 6940",REMOVE,
CNJ6D2XQ45,G-18,G,B-23,HP,"COLOR LASERJET PRO CM1415FNW MFP",REMOVE,
CNGJD14395,G-64,G,PASSARRO,HP,"LASERJET 2420",REMOVE,
CNJ1F76114,G-75,G,KHAN,HP,"LASERJET P3005",REPURPOSE,
CNJ1G05474,G-69,G,B-13,HP,"LASERJET P3005",REPURPOSE,
U61325M8J526801,,,,BROTHER,"INTELLIFAX 2820",REMOVE,
CNJ1G05576,G-67,G,ARIAS,HP,"LASERJET P3005",MOVE,
CNGS339274,G-53,G,HILL,HP,"COLOR LASERJET CP2025DN",REMOVE,
CNGXB35262,G-61,G,SPENCE,HP,"LASERJET 4250",REPURPOSE,
CNBK500708,G-79,G,B-5,HP,"LASERJET P1505N",REMOVE,
CN16ICQ0CK05HG,,,,HP,"OFFICEJET PRO 8500A",REMOVE,
CN342BVJYQ05KC,G-47,G,BISASKY,HP,"OFFICEJET PRO 8600 N911A",REMOVE,
CNB9753595,G-58,G,WENGARD,HP,"LASERJET P2055DN",REPURPOSE,
CNB9753600,G-60,G,B-14,HP,"LASERJET P2055DN",REPURPOSE,
CNB9K51406,G-57,G,SPAHN,HP,"LASERJET P2035",REPURPOSE,
CNBK422796,G-14,G,"B-25 - SOMERVILLE",HP,"LASERJET P1505",REMOVE,
CNB1639372,,,,HP,"LASERJET 1018",REMOVE,
U60284M7J742355,G-45,G,B-17,BROTHER,INTELLIFAX-5750E,REMOVE,
U62700B3N254509,,,,BROTHER,MFC-7360N,REMOVE,
U62700H2N395438,G-51,G,DURANT,BROTHER,MFC-7360N,REMOVE,
USQN477252,G-30,G,"B-21 - FLOOK",HP,"LASERJET 1100",REMOVE,
VNB3V08105,G-54,G,"B-16 - TUNE",HP,"LASERJET PRO P1102W",REMOVE,
QEVY518686,G-42,G,KRESSMAN,EPSON,XP-400,REMOVE,
U62700D3N484446,G-50,G,AUDLIN,BROTHER,MFC-7360N,REMOVE,
CN2CA5KJ6F05RN,G-46,G,HOLTER,HP,"OFFICEJET 6600 E-ALL-IN-ONE",REMOVE,
CN16ICM1BS05HG,,,,HP,"OFFICEJET 8500A",REMOVE,
CNGSC61203,G-5,G,"B-31 - MASIULIS",HP,"COLOR LASERJET CP2025N",REMOVE,
CNCCB79072,G-19,G,HAND,HP,"COLOR LASERJET CP3525",REPURPOSE,
FCNF9BBHH66,,,,,"COLOR LASERJET CM2329F MFP",REMOVE,
FCNJ6D2HQMQ,,,,HP,"LASERJET COLOR CM1415MFW",REMOVE,
FCNJ6D2XQ4K,,,,HP,"LASERJET COLOR CM1415MFW",REMOVE,
CNAC84F08Z,G-25,G,SOCHUREK,HP,"COLOR LASERJET CP1815NI",REMOVE,
CNB9K48164,G-1,G,RECEPTION,HP,"LASERJET P2035",REPURPOSE,
CNCC9410WD,G-35,G,LOPEZ,HP,"COLOR LASERJET CP1518NI",REMOVE,
CNGSC61204,G-36,G,JONES,HP,"COLOR LASERJET CP2025N",REMOVE,
CNBJB22658,G-37,G,SCHAFFER,HP,"LASERJET P2015DN",REMOVE,
VNB3Q10161,G-17,G,"B-24 - KIDDER",HP,"LASERJET PRO P1102W",REMOVE,
U61874D9J402158,,,,BROTHER,MFC-9840CDW,REMOVE,
CNFL082964,G-33,G,PETTEBONE,HP,"LASERJET 1012",REMOVE,
VNB3B68823,G-34,G,MOSSOVITZ,HP,"LASERJET PRO P1606DN",REPURPOSE,
CNNCH22448,G-56,G,"OFFICE OF EQUITY SECRETARY",HP,"COLOR LASERJET 3600",REPURPOSE,
CND0107672,,,,,"LASERJET 1518NI",REMOVE,
Joppa View ES Removal.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Department,Manufacturer,Model,"Recommendation State","Pallet Number"
VND3B97646,1-16,1,2A,0,HP,"LASERJET P1006",REMOVE,
CNWDF02519,1-14,1,"TEAM OFFICE",0,HP,"COLOR LASERJET 3600N",REMOVE,
CNCY102778,1-10,1,"MAIN OFFICE",0,HP,"LASERJET 1200",REMOVE,
JKDY175773,1-36,1,CUSTODIAN,0,EPSON,C88+,REMOVE,
MY77BBS35S,1-5,1,K3,0,HP,"DESKJET 6940",REMOVE,
CNBB230280,1-11,1,"MAIN OFFICE",0,HP,"LASERJET 1300",REMOVE,
MY77BBS352,1-33,1,GYM,0,HP,"DESKJET 6940",REMOVE,
MY77BBS35M,1-17,1,COUNSELOR,0,HP,"DESKJET 6940",REMOVE,
CN2173F0C005DK,1-24,1,"ROOM 11",0,HP,"OFFICEJET 6000",REMOVE,
CNDG104648,1-31,1,LIBRARY,0,HP,"LASERJET PRO 400 COLOR M451",REPURPOSE,
MY4C7C22B5L0,N/A,1,NURCE,0,HP,"PSC 1610 ",REMOVE,
CNCCF1T0MZ,1-29,1,"LIBRARY WORKROOM",0,HP,"LASERJET 600 M603",REPURPOSE,
CNLBB28440,1-22,1,"COMPUTER LAB",0,HP,"LASERJET 3600N",REPURPOSE,
F2631050104,1-30,1,"TEACHER PLANNING",0,STANDARD,SD350,REMOVE,
C3942025002,1-9,1,"MAIN OFFICE WORKROOM",0,STANDARD,SD350,REMOVE,
VND3B97650,1-34,1,"ROOM K1",0,HP,"LASERJET P1006",REMOVE,
MY49F1M15D,N/A,1,"ROOM K2",0,HP,"PHOTOSMART 8150",REMOVE,
Kenwood HS Removals.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
CNJ1S81100,1-2,1,"139 - CLASSROOM",HP,"LASERJET P3005N",REPURPOSE,
CNB9923719,1-4,1,"130 - CLASSROOM",HP,"LASERJET P2055DN",REPURPOSE,
VNBCC4L4Z5,1-8,1,"114 - CLASSROOM",HP,"LASERJET P3015",REPURPOSE,
CNDY399081,1-37,1,"LIBRARY WORKROOM",HP,"LASERJET P4015N",REPURPOSE,
CNGXB35269,1-41,1,LIBRARY,HP,"LASERJET 4250",REPURPOSE,
VNB5L01850,2-1,2,"202 - CLASSROOM",HP,"LASERJET PRO 400 M401DNE",REPURPOSE,
CNJ1R79857,2-20,2,"243 - CLASSROOM",HP,"LASERJET P3005",REPURPOSE,
USGNX26550,1-39,1,LIBRARY,HP,"LASERJET 4200",REPURPOSE,
CNL1D30271,,,,HP,"LASERJET 1320",REMOVE,
CNDJC55709,1-7,1,"FACULTY WORKROOM",HP,"LASERJET 2420",REMOVE,
USBNH40212,1-35,1,"102 - CLASSROOM",HP,"LASERJET 4100",REMOVE,
USCB008469,,,,HP,"LASERJET 2100",REMOVE,
K2069000285,1-16,1,"HEALTH OFFICE",SAVIN,3515,REMOVE,
KPJ36243,1-46,1,"AD OFFICE",CANON,"IMAGECLASS D320",REMOVE,
CND1H35128,2-16,2,"236 - SOCIAL STUDIES CHAIR OFFICE",HP,"LASERJET PRO 200 COLOR M251NW",REMOVE,
CNBGD40739,2-6,2,"213 - CLASSROOM",HP,"LASERJET 2300",REMOVE,
CNHC5C20G1,,,,HP,"LASERJET 1320",REMOVE,
USLNF06019,,,,HP,"LASERJET 4100N",REMOVE,
MY34H1R3NW2L,,,,HP,"DESKJET 5550",REMOVE,
TH17A197NQSX,,,,HP,"DESKJET 845C",REMOVE,
MY85I680S904M7,,,,HP,"OFFICEJET PRO K5400",REMOVE,
N0975401832,,,,SAVIN,8025E,REMOVE,
M5585200179,1-11,1,GUIDANCE,SAVIN,9040,REMOVE,
J0122403920,G-2,G,"5 - OFFICE CONFERENCE ROOM",SAVIN,2522,REMOVE,
CNGKL18711,G-41,G,"CUSTODIAN OFFICE",HP,"LASERJET 2420",REMOVE,
N6781270072,G-26,G,"23 - LAB",SAVIN,3180DNP,REMOVE,
M2775300896,1-31,1,"108 - OFFICE",SAVIN,8035E,REMOVE,
CNBSB01214,,,,HP,"LASERJET CP2025",REMOVE,
USBC118628,G-28,G,"24 - LAB",HP,"LASERJET 4050N",REMOVE,
USCB031464,,,,HP,"LASERJET 2300",REMOVE,
USBC118658,G-27,G,"24 - LAB",HP,"LASERJET 4050N",REMOVE,
CNBDC63650,,,,HP,"LASERJET 2300",REMOVE,
CNBDF15337,,,,HP,"LASERJET 2300",REMOVE,
5P24DGZJ30GD,,,,COMPAQ,A3000,REMOVE,
JP4LC16175,,,,HP,"LASERJET 4700",REPURPOSE,
JP4LC15168,G-23,G,"23 - LAB",HP,"COLOR LASERJET 4700",REPURPOSE,
USMC088564,,,,HP,"LASERJET 4000",REMOVE,
CNBJL48111,G-3,G,"6 - OFFICE",HP,"LASERJET P2015",REMOVE,
USGW140554,G-18,G,"14 - SPECIAL ED CLASSROOM",HP,"LASERJET 2100TN",REMOVE,
CNCC94P00G,1-28,1,"108 - OFFICE",HP,"COLOR LASERJET CP1518NI",REMOVE,
USBNJ21214,1-29,1,"108 - OFFICE",HP,"LASERJET 4100",REMOVE,
Kenwood HS Special Funds'.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
CNBFC83601,G-22,G,"23 - LAB",HP,"LASERJET 2300",REMOVE,
CNBFB81787,G-31,G,"24 - LAB",HP,"LASERJET 2300DTN",REMOVE,
CNBDD13942,,,,HP,"LASERJET 2300",REMOVE,
CNBFC85508,G-21,G,"23 - LAB",HP,"LASERJET 2300",REMOVE,
JPBLR08803,G-12,G,"10 - LAB",HP,"LASERJET 8150",REMOVE,
JPBLR09297,,,,HP,"LASERJET 8150",REMOVE,
JPDKF34483,G-8,G,"9 - LAB",HP,"COLOR LASERJET 4600",REMOVE,
P6030101072,G-30,G,"24 - LAB",SAVIN,SLP38C,REMOVE,
A0ED011005707,G-24,G,"23 - LAB",KONIKA,"BIZHUB C360",REMOVE,
J0131303851,G-11,G,"OFFICE BETWEEN 9/10",SAVIN,2522,REMOVE,
CNGXF03463,G-35,G,"43 - CLASSROOM",HP,"LASERJET 4250",REPURPOSE,
CNGXD07274,G-36,G,"44 - OFFICE",HP,"LASERJET 4250",REPURPOSE,
Lansdowne ES Removals.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
N0471170010,1-7,1,"MAIN OFFICE",STANDARD,SD360,REMOVE,
C3631095353,1-8,1,"MAIN OFFICE",STANDARD,JP1030,REMOVE,
" S4601NBX1G1",1-16,1,GUIDANCE,HP,"LASERJET 6P",REMOVE,
VND3H73463,1-5,1,"MAIN OFFICE - PRINCIPA;",HP,"LASERJET 1505N",REMOVE,
CNB1319250,1-22,1,"ROOM 12",HP,"COLOR LASERJET CP1215",REMOVE,
CNBGC98954,1-6,1,"MAIN OFFICE - ASSISTANT PRINCIPAL",HP,"LASERJET 2300",REMOVE,
CNCB950069,1-21,1,READING,HP,"LASERJET 1300",REMOVE,
USGW050435,1-14,1,"COMPUTER LAB",HP,"LASERJET 2100TN",REMOVE,
TH062928GYNL,1-13,1,"ROOM 18",HP,"DESKJET 648C",REMOVE,
N/A,1-25,1,S1,CANON,"PIXMA MP250",REMOVE,
TH51Q3304SS0,1-20,1,SPEECH,HP,"BUSINESSJET INKJET 1200 ",REMOVE,
TH659111TB04K8,1-23,1,"ROOM 13",HP,"DESKJET 5440",REMOVE,
N/A,1-12,1,"BOILER ROOM",HP,"DESKJET F380 ALL-IN-ONE",REMOVE,
N/A,1-17,1,S3,HP,"DESKJET F380 ALL-IN-ONE",REMOVE,
N/A,1-18,1,"ROOM 4",HP,"DESKJET F380 ALL-IN-ONE",REMOVE,
N/A,1-19,1,"ROOM 7",HP,"DESKJET 5440",REMOVE,
CN073C72T805H5,N/A,1,"TRAILER 6",HP,"DESKJET F4580",REMOVE,
CN26C1381W05SY,N/A,1,"TRAILER 4",HP,"DESKJET 3520",REMOVE,
CN64QF71DV04KH,N/A,1,"TRAILER 3","HP ","DESKJET F380 ALL-IN-ONE",REMOVE,
Lansdowne HS Removals.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
U62712F2N987885,1-48,1,OFFICE,BROTHER,DCP-7065DN,REMOVE,
U56577H4J844506,,,,"BROTHER ","INTALLIFAX 2800",REMOVE,
CN37G340XB05RT,,,,HP,"OFFICEJET 4620",REMOVE,
CNB1227342,1-33,1,"SHOP 2",HP,"COLOR LASERJET CP1215",REMOVE,
U62267A1J636647,2-13,2,"ROOM 210",BROTHER,MFC-8890DW,REMOVE,
NUBY063716,1-47,1,"MAGNET OFFICE - MR. SIMON",EPSON,"WORKFORCE PRO WP-4530",REMOVE,
VNB3N44477,,,,HP,"LASERJET 1022",REMOVE,
CNB9D16791,1-32,1,"SHOP 6",HP,"LASERJET P2035N",REMOVE,
CNBB000390,1-34,1,"CHIEF CUSTODIAN",HP,"LASERJET 1300N",REMOVE,
CNDL053904,2-15,2,"MS. ADAIR OFFICE",HP,"LASERJET 1200",REMOVE,
VNB3N44476,2-4,2,"ROOM 212",HP,"LASERJET 1022",REMOVE,
USBNH40201,1-29,1,"PHOTO LAB",HP,"LASERJET 4100",REMOVE,
CNBC7BZ18D,1-25,1,"ATHLETIC OFFICE",HP,"COLOR LASERJET CP3505",REPURPOSE,
U62500L2J310339,2-14,2,"ROOM 210",BROTHER,"HL-4570CDW SERIES",REMOVE,
MY3CNF202G96,,,,HP,"OFFICEJET 5510",REMOVE,
SLY02333,2-9,2,"ROOM 214",CANON,"IMAGECLASS MF6550",REMOVE,
U62500M2J318163,2-10,2,"ROOM 214",BROTHER,"HL-4570CDW SERIES",REMOVE,
NVX51360,,,,CANON,PC940,REMOVE,
CNGC71T1LS,2-6,2,"ROOM 216A",HP,"COLOR LASERJET 2605DN",REMOVE,
NVX49340,2-20,2,"ROOM 226",CANON,PC940,REMOVE,
U62701A3N967742,2-8,2,"ROOM 216",BROTHER,MFC-7460DN,REMOVE,
CNDJB63470,2-2,2,"ROOM 208",HP,"LASERJET 2430",REMOVE,
VNB3M10252,2-18,2,"PREP ROOM 221/223",HP,"LASERJET P2035N",REMOVE,
VNBCB4057Z,,,,HP,"LASERJET 3015",REPURPOSE,
CNYBB91888,2-7,2,"ROOM 217",HP,"COLOR LASERJET 3800",REPURPOSE,
U61568A7F388972,,,,"BROTHER ",MFC-240C,REMOVE,
U62064D8N191688,1-3,1,"ROOM 125 - OFFICE",BROTHER,MFC-7840W,REMOVE,
VNB3C23917,2-5,2,"ROOM 216A",HP,"LASERJET P2035N",REMOVE,
VNB3C07682,2-11,2,"ROOM 214",HP,"LASERJET P2035N",REMOVE,
CNB9F33801,2-17,2,"ROOM 223",HP,"LASERJET P2035N",REMOVE,
USEF135444,1-4,1,"MRS. FELLOW OFFICE",HP,"LASERJET 4000",REMOVE,
USGW045756,1-10,1,LIBRARY,HP,"LASERJET 2100",REMOVE,
CNCCFBK1SP,,1,LIBRARY,HP,"LASERJET M601",REPURPOSE,
CNGN145770,1-1,1,"ROOM 125",HP,"LASERJET 5100",REMOVE,
CNGS335267,1-5,1,"ROOM 123",HP,"COLOR LASERJET CP2025DN",REMOVE,
L3775100167,1-74,1,"MAIN OFFICE",SAVIN,C3030,REMOVE,
C3941025008,1-77,1,"MAIN OFFICE",STANDARD,SD330,REMOVE,
60801167,,,,SAVIN,8035,REMOVE,
CN36IBVGB905ZZ,,,,HP,"OFFICEJET PRO 8100",REMOVE,
CNCC91N0F2,1-24,1,GYM,HP,"COLOR LASERJET CP3525",REPURPOSE,
VNB3B78262,1-22,1,"GYM OFFICE",HP,"LASERJET P2035",REMOVE,
VNB3B57934,1-23,1,"GYM OFFICE",HP,"LASERJET P2035",REMOVE,
MX92N1T05FFB,,,,HP,"DESKJET 895CXI",REMOVE,
CNCB199386,1-56,1,"SCHOOL TO CAREER",HP,"LASERJET 1300N",REMOVE,
U63080E2J152058,1-70,1,"MAIN OFFICE - MS. DUNCAN",BROTHER,HL-5470DW,REMOVE,
CNBJN37999,1-69,1,"GUIDANCE - MRS. STEFANOSKI",HP,"LASERJET P2015",REMOVE,
CNBJP14961,,,,HP,"LASERJET P2015",REMOVE,
CNBJN37998,1-68,1,"GUIDANCE - MS. CABANISS",HP,"LASERJET P2015",REMOVE,
CNHC79V256,1-72,1,"MAIN OFFICE - ADMIN SECRETARY MS. WRIGHT",HP,"COLOR LASERJET 2605DN",REMOVE,
USBXP06860,,,,HP,"LASERJET 4250",REMOVE,
NUBY100938,1-55,1,"SCHOOL TO CAREER",EPSON,"WORKFORCE PRO WP-4530",REMOVE,
CNAC85Q154,1-61,1,RECORDS,HP,"COLOR LASERJET CP1518NI",REMOVE,
N6790670047,,,,"SAVIN ","3180 DNP",REMOVE,
N6790670034,,,,SAVIN,"3180 DNP",REMOVE,
J8355300673,1-31,1,"SHOP 6 BACK ROOM",SAVIN,4022,REMOVE,
M5485101010,,,,SAVIN,9040B,REMOVE,
N0360870001,,,,GESTETNER,CP6143L,REMOVE,
M6485100121,,,,SAVIN,9025B,REMOVE,
5010023,1-38,1,"BUSINESS ED OFFICE",TOSHIBA,DP85F,REMOVE,
U6227E1J731180,1-59,1,"SCHOOL TO CAREER",BROTHER,MFC-8890DW,REMOVE,
Lansdowne HS Special Funds.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
CNB9T61253,1-6,1,"ROOM 115",HP,"LASERJET P2035N",REMOVE,
CNGJF30292,1-45,1,M-2,HP,"LASERJET 2430",REMOVE,
CNGC72Q2N0,1-40,1,"ROOM 106",HP,"COLOR LASERJET 2605DN",REMOVE,
CNGC72Q2MC,,,,HP,"COLOR LASERJET 2605DN",REMOVE,
CNWBD30267,1-64,1,"GUIDANCE - MR. JOHNSON",HP,"COLOR LASERJET 3800",REMOVE,
CNGC71T1LH,1-50,1,"ROOM 103",HP,"COLOR LASERJET 2605DN",REMOVE,
51202397,,,,SAVIN,8035,REMOVE,
U62267M0J601107,1-54,1,"ROOM 100",BROTHER,MFC-8890DW,REMOVE,
Lansdowne MS Removals.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
JPCKD22055,1-62,1,"MAIN OFFICE - COPY ROOM",HP,"COLOR LASERJET 4600",REMOVE,
CNBJS08880,1-53,1,"MAIN OFFICE - CONFERENCE ROOM",HP,"LASERJET P2015",REMOVE,
CNBJS08875,1-50,1,"MAIN OFFICE - BEHIND SECRETARY",HP,"LASERJET P2015",REMOVE,
VNB3304025,,1,"MAIN OFFICE",HP,"LASERJET 2035",REMOVE,
VNB3304022,,1,"MAIN OFFICE",HP,"LASERJET 2035",REMOVE,
CNHC63M360,1-52,1,"MAIN OFFICE - BEHIND SECRETARY",HP,"LASERJET 1320",REMOVE,
KJAX24834,,1,S-14,"CANON ","PIXMA MG3520",REMOVE,
USFG018029,,1,,HP,"LASERJET 1100",REMOVE,
CNBFC02092,1-49,1,"S-4 - GYM",HP,"LASERJET 2300",REMOVE,
CNBF228722,1-28,1,"SRO OFFICE",HP,"LASERJET PRO CP1525NW COLOR",REMOVE,
USGW003610,1-71,1,"8 - READING CLASSROOM",HP,"LASERJET 2100TN",REMOVE,
CNBFB99497,1-5,1,"30 - MATH CLASSROOM",HP,"LASERJET 2300",REMOVE,
CNBFB99513,1-6,1,"28 - LANGUAGE ARTS CLASSROOM",HP,"LASERJET 2300",REMOVE,
CNBJS08877,1-44,1,"9 - SCIENCE CLASSROOM",HP,"LASERJET P2015",REMOVE,
CNBJS08888,1-39,1,"CLASSROOM 11",HP,"LASERJET P2015",REMOVE,
CNBJS08879,1-13,1,"26 - READING CLASSROOM",HP,"LASERJET P2015",REMOVE,
CNBJS08866,1-14,1,"27 - SCIENCE CLASSROOM",HP,"LASERJET P2015",REMOVE,
CNBJS08901,1-4,1,"31 - ENGLISH CLASSROOM",HP,"LASERJET P2015",REMOVE,
USGNS23678,1-45,1,"HEALTH - WELLNESS OFFICER",HP,"LASERJET 4200",REMOVE,
USBB260149,1-43,1,"4 - ART CLASSROOM",HP,"LASERJET 4050N",REMOVE,
JPHKF21579,1-11,1,"22 - ART CLASSROOM",HP,"COLOR LASERJET 4600",REMOVE,
CNBJ505106,,1,,HP,"LASERJET 2055",REPURPOSE,
CNBJC18116,1-36,1,"12 - LANGUAGE ARTS CLASSROOM",HP,"LASERJET P2015",REMOVE,
CNBJS08903,,,,HP,"LASERJTE 2015",REMOVE,
CNBJS08864,1-27,1,"19 - CLASSROOM",HP,"LASERJET P2015",REMOVE,
CNGKJ66943,1-20,1,"FACULTY WORKROOM",HP,"LASERJET 2420",REMOVE,
CNBJS08872,1-47,1,"HEALTH SUITE",HP,"LASERJET P2015DN",REMOVE,
CNDC5190S4,,,,HP,"LASERJET 2015",REMOVE,
CNBJS08874,1-3,1,"32 - ENGLISH CLASSROOM",HP,"LASERJET P2015",REMOVE,
CNBJS08881,1-26,1,"20 - MATH CLASSROOM",HP,"LASERJET P2015",REMOVE,
CNBJS08870,1-23,1,"16 - MATH CLASSROOM",HP,"LASERJET P2015",REMOVE,
CNHC6420YP,1-58,1,"GUIDANCE - FRONT DESK",HP,"LASERJET 1320",REMOVE,
CNBJS08887,1-61,1,"COUNSELOR - CHRISTINA SARGENT",HP,"LASERJET P2015",REMOVE,
CNBC49V2G6,1-56,1,"ADMIN SECRETARY - DIANA DELL'ANGELO",HP,"LASERJET 1320",REMOVE,
CNHC62H02W,1-34,1,"2 - FOCUS ROOM",HP,"LASERJET 1320",REMOVE,
VNBCBD008T,,1,"MUSIC ROOM",HP,"LASERJET 3015",REPURPOSE,
M6485200120,1-48,1,"HEALTH SUITE",SAVIN,9025B,REMOVE,
F2640350150,1-31,1,"LIBRARY COPY ROOM",GESTETNER,"5309L COPY PRINTER",REMOVE,
K9365201611,1-59,1,"GUIDANCE - FRONT DESK",SAVIN,8035,REMOVE,
M2775100187,1-21,1,"FACULTY WORKROOM",SAVIN,8035E,REMOVE,
M5486000335,1-63,1,"MAIN OFFICE - COPY ROOM",SAVIN,9040B,REMOVE,
vnb3b74415,1-60,1,"DEPT CHAIR - MARLENE CHAMBERLAND",HP,"LASERJET P2035",MOVE,
Lansdowne MS Special Funds.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
USPF046962,1-67,1,"GUIDANCE - OFFICE B",HP,"LASERJET 1100",REMOVE,
CNBJS08890,1-38,1,"13 - LANGUAGE ARTS CLASSROOM",HP,"LASERJET P2015",REMOVE,
CNBJC18110,1-2,1,"OFFICE 4",HP,"LASERJET P2015",REMOVE,
VNB3C07647,1-33,1,"1 - SPECIAL ED CLASSROOM",HP,"LASERJET P2035N",REMOVE,
JPFC62D009,1-42,1,"4 - ART CLASSROOM",HP,"COLOR LASERJET 5550DN",REMOVE,
CNLBM05615,,1,,HP,"COLOR LASERJET 3700",REMOVE,
CNDC5190SZ,,1,"LIBRARY WORKROOM",HP,"LASERJET 1320",REMOVE,
Loch Raven HS Removals.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
CNFB943553,3-32,3,"303A - HISTORY CLASSROOM",HP,"LASERJET 1012",REMOVE,
CNFB943549,4-2,4,"OFFICE 6",HP,"LASERJET 1012",REMOVE,
VND3C29311,4-20,4,"407 - CLASSROOM",HP,"LASERJET P1505N",REMOVE,
VNB3C53799,,,,HP,"LASERJET 1022",REMOVE,
CNFB888360,4-17,4,"411 - SCIENCE CLASSROOM",HP,"LASERJET 1012",REMOVE,
CNB0055054,4-19,4,"409 - SCIENCE CLASSROOM",HP,"LASERJET 1020",REMOVE,
VND4737044,4-12,4,"402 - SCIENCE CLASSROOM",HP,"LASERJET P1006",REMOVE,
VND3H28849,4-9,4,"STUDENT PROJECTS",HP,"LASERJET P1505N",REMOVE,
CNBK569748,4-15,4,"400 - CLASSROOM",HP,"LASERJET 1020",REMOVE,
VND3H28857,4-14,4,"401 - SCIENCE CLASSROOM",HP,"LASERJET P1505N",REMOVE,
M5415100115,4-11,4,"STUDENT PROJECTS",SAVIN,"9040B - HIT A MILLION COPIES",REMOVE,
N8601170002,4-10,4,"STUDENT PROJECTS",STANDARD,SD365,REMOVE,
L9387310736,,,,SAVIN,9040,REMOVE,
N0461170019,1-4,1,"MAIN OFFICE - TO THE LEFT",STANDARD,SD360,REMOVE,
M6485100758,3-27,3,"301 - CAREER SERVICES CLASSROOM",SAVIN,9025B,REMOVE,
N8600870020,,,,STANDARD,SD365,REMOVE,
CNB9S09552,4-16,4,"412 - SCIENCE CLASSROOM",HP,"LASERJET P2035N",REPURPOSE,
VNB3G44334,4-6,4,"SCIENCE DEPT CHAIR",HP,"LASERJET PRO P1606DN",REPURPOSE,
VND3B47092,4-4,4,"OFFICE 5 - AP PHOTO LAB",HP,"LASERJET PRO P1606DN",REPURPOSE,
VND3C27406,3-13,3,"308 - CLASSROOM",HP,"LASERJET P1505N",REMOVE,
VND4737029,3-17,3,"307 - CLASSROOM",HP,"LASERJET P1006",REMOVE,
CNBK632658,3-21,3,"310A - CLASSROOM",HP,"LASERJET P1505N",REMOVE,
CNBK632661,3-20,3,"310B - CLASSROOM",HP,"LASERJET P1505N",REMOVE,
CNBC5D80GK,,,,,"LASERJET 1022",REMOVE,
CNB9S09550,4-8,4,"403 - ART CLASSROOM",HP,"LASERJET P2035N",REPURPOSE,
CNGKJ80940,,,,,"LASERJET 1320",REMOVE,
ERZK044230,3-15,3,"308 - OFFICE STORAGE",EPSON,"STYLUS PHOTO 1280",REMOVE,
A6RK309001,,,,EPSON,"STYLUS COLOR 740",REMOVE,
MY9A0430WH,3-10,3,LIBRARY,HP,"OFFICEJET PRO 8500 PREMIER",REMOVE,
CN13TSK00K,3-14,3,"308 - OFFICE STORAGE",HP,"OFFICEJET PRO 8500",REMOVE,
CNBHD52754,3-3,3,"SOCIAL STUDIES OFFICE 4",HP,"LASERJET 2300L",REMOVE,
VND3C39891,3-26,3,"302 - CLASSROOM",HP,"LASERJET PRO P1606DN",REPURPOSE,
CNB9K72465,3-2,3,"ENGLISH OFFICE 3",HP,"LASERJET P2035N",REPURPOSE,
USGW140545,3-1,3,"LIBRARY OFFICE",HP,"LASERJET 2100",REMOVE,
CNGKC50551,3-18,3,"306 - ENGLISH CLASSROOM",HP,"LASERJET 2420",REMOVE,
CNBJ121555,,,,HP,"LASERJET 3052 MFP",REMOVE,
CNF99DYTQW,3-29,3,"301 - CAREER SERVICES CLASSROOM",HP,"COLOR LASERJET CM2320NF MFP",REMOVE,
CNB9D19006,3-25,3,"300 - CLASSROOM",HP,"LASERJET P2035N",REPURPOSE,
CNB9T51510,,,,,"LASERJET P2025",REPURPOSE,
